Independiente Rivadavia;17;Maximiliano Salas;Delantero centro;01/12/1997;28;Argentina;1,74m;Izquierdo;07/08/2026;CA River Plate;30/06/2027;4,00 mill. €
Independiente Rivadavia;9;Álex Arce;Delantero centro;16/06/1995;31;Paraguay;1,88m;Derecho;06/07/2025;LDU Quito;31/12/2028;3,50 mill. €
Independiente Rivadavia;43;Fabrizio Sartori;Delantero centro;15/07/2002;24;Argentina / Italia;1,78m;Derecho;01/01/2025;CS Independiente Rivadavia II;31/12/2027;3,50 mill. €
Independiente Rivadavia;7;Victorio Ramis;Delantero centro;07/07/1994;32;Argentina;1,81m;Derecho;01/01/2023;CA Alvarado;31/12/2026;100 mil €
San Lorenzo;25;José Devecchi;Portero;09/07/1995;31;Argentina / Italia;1,89m;Derecho;01/01/2018;CA San Lorenzo de Almagro II;31/12/2026;400 mil €
San Lorenzo;20;Facundo Altamirano;Portero;21/03/1996;30;Argentina;1,89m;Derecho;01/01/2024;CA Banfield;31/12/2026;375 mil €
San Lorenzo;1;Mateo Clemente;Portero;12/06/2002;24;Argentina;1,84m;Derecho;01/01/2026;CA San Lorenzo de Almagro II;31/12/2028;-
San Lorenzo;23;Gastón Hernández;Defensa central;19/01/1998;28;Argentina / España;1,85m;Derecho;01/01/2022;CA San Lorenzo de Almagro II;31/12/2027;3,50 mill. €
San Lorenzo;36;Daniel Herrera;Defensa central;06/02/2004;22;Argentina;1,81m;Derecho;01/07/2024;CA San Lorenzo de Almagro II;31/12/2026;900 mil €
San Lorenzo;2;Danilo Arboleda;Defensa central;16/05/1995;31;Colombia;1,90m;Derecho;31/07/2026;CA Banfield;31/12/2028;800 mil €
San Lorenzo;19;Emiliano Amor;Defensa central;16/05/1995;31;Siria / España;1,90m;Derecho;30/07/2026;CSD Defensa y Justicia;31/12/2027;450 mil €
San Lorenzo;42;Franco Lorenzon;Defensa central;19/03/2001;25;Argentina / Italia;1,88m;Derecho;01/01/2022;CA San Lorenzo de Almagro II;31/12/2026;225 mil €
San Lorenzo;16;Guzmán Corujo;Defensa central;02/08/1996;30;Uruguay;1,89m;Derecho;27/01/2026;Deportivo Cali;31/12/2026;200 mil €
San Lorenzo;35;Alejo Córdoba;Defensa central;17/05/2004;22;Argentina;1,87m;Derecho;01/01/2026;CA San Lorenzo de Almagro II;31/12/2027;125 mil €
San Lorenzo;3;Teo Rodríguez Pagano;Lateral izquierdo;12/10/2005;20;Argentina;1,78m;Izquierdo;01/01/2026;CA San Lorenzo de Almagro II;31/12/2027;1,50 mill. €
San Lorenzo;6;Mathías De Ritis;Lateral izquierdo;31/01/2003;23;Uruguay;1,83m;Izquierdo;27/01/2026;CA Peñarol;31/12/2026;1,00 mill. €
San Lorenzo;32;Ezequiel Herrera;Lateral derecho;22/01/2003;23;Argentina;1,80m;Derecho;01/01/2024;CA San Lorenzo de Almagro II;31/12/2027;2,50 mill. €
San Lorenzo;30;Nahuel Arias;Lateral derecho;02/01/2005;21;Argentina;1,77m;Derecho;01/01/2024;CA San Lorenzo de Almagro II;31/12/2026;300 mil €
San Lorenzo;5;Ignacio Perruzzi;Pivote;22/03/2005;21;Argentina;1,78m;Derecho;01/07/2025;CA San Lorenzo de Almagro II;31/12/2027;2,50 mill. €
San Lorenzo;24;Nicolás Tripichio;Pivote;05/01/1996;30;Argentina;1,76m;Derecho;17/07/2024;CSD Defensa y Justicia;31/12/2027;2,00 mill. €
San Lorenzo;27;Martín Río;Mediocentro;14/03/2001;25;Argentina / Italia;1,75m;Derecho;31/07/2026;CA Talleres;30/06/2027;1,50 mill. €
San Lorenzo;26;Gonzalo Abrego;Mediocentro;07/01/2000;26;Argentina / Italia;1,84m;Derecho;27/01/2026;CD Godoy Cruz Antonio Tomba;31/12/2026;1,20 mill. €
San Lorenzo;8;Manuel Insaurralde;Mediocentro;31/01/1999;27;Argentina;1,76m;Derecho;01/07/2018;CA San Lorenzo de Almagro II;31/12/2026;1,00 mill. €
San Lorenzo;15;Mauricio Cardillo;Mediocentro;11/03/2003;23;Argentina;1,80m;Derecho;26/01/2026;CS Independiente Rivadavia;31/12/2026;450 mil €
San Lorenzo;13;Juan Rattalino;Mediocentro;23/06/2004;22;Argentina;1,68m;Derecho;01/01/2025;CA San Lorenzo de Almagro II;31/12/2027;200 mil €
San Lorenzo;62;Gonzalo Alassia;Mediocentro;13/02/2004;22;Argentina;1,82m;Izquierdo;01/01/2026;CA San Lorenzo de Almagro II;31/12/2026;25 mil €
San Lorenzo;10;Facundo Gulli;Mediocentro ofensivo;25/09/2005;21;Argentina;1,78m;Derecho;01/07/2025;CA San Lorenzo de Almagro II;31/12/2028;2,50 mill. €
San Lorenzo;38;Facundo Farías;Mediocentro ofensivo;28/08/2002;24;Argentina;1,75m;Derecho;28/08/2026;Club Estudiantes de La Plata;30/06/2027;2,50 mill. €
San Lorenzo;28;Nahuel Barrios;Extremo izquierdo;07/05/1998;28;Argentina;1,56m;Derecho;01/07/2018;CA San Lorenzo de Almagro II;31/12/2026;900 mil €
San Lorenzo;11;Matías Reali;Extremo derecho;14/11/1997;28;Argentina;1,65m;Ambidiestro;01/07/2024;CS Independiente Rivadavia;31/12/2027;1,50 mill. €
San Lorenzo;14;Agustín Ladstatter;Extremo derecho;05/06/2005;21;Argentina;1,74m;Izquierdo;01/01/2025;CA San Lorenzo de Almagro II;31/12/2027;400 mil €
San Lorenzo;22;Juan Pablo Álvarez;Extremo derecho;10/02/1996;30;Argentina / Italia;1,78m;Derecho;20/07/2026;CA Gimnasia y Esgrima (Mendoza);31/12/2027;250 mil €
San Lorenzo;7;Ezequiel Cerutti;Extremo derecho;17/01/1992;34;Argentina / Italia;1,69m;Derecho;01/07/2019;Al-Hilal SFC;31/12/2026;150 mil €
San Lorenzo;9;Alexis Cuello;Delantero centro;18/02/2000;26;Argentina;1,86m;Derecho;01/01/2025;Club Almagro;31/12/2027;5,00 mill. €
San Lorenzo;29;Rodrigo Auzmendi;Delantero centro;02/01/2001;25;Argentina;1,91m;Derecho;10/03/2026;Querétaro FC;31/12/2026;3,80 mill. €
San Lorenzo;21;Gustavo del Prete;Delantero centro;12/06/1996;30;Argentina;1,75m;Izquierdo;28/07/2026;Atlas Guadalajara;31/12/2027;900 mil €
San Lorenzo;18;Diego Herazo;Delantero centro;14/04/1996;30;Colombia;1,80m;Derecho;12/02/2024;Deportes Tolima;31/12/2026;400 mil €
San Lorenzo;-;Branco Salinardi;Delantero centro;26/04/2007;19;Argentina / Italia;1,80m;Derecho;01/07/2025;CA San Lorenzo de Almagro II;31/12/2026;300 mil €
Vélez;23;Facundo Sanguinetti;Portero;01/03/2001;25;Argentina;1,85m;Derecho;21/08/2026;CA Banfield;31/12/2027;2,50 mill. €
Vélez;1;Tomás Marchiori;Portero;20/06/1995;31;Argentina / Italia;1,86m;Derecho;15/01/2024;Club Atlético Tucumán;31/12/2029;2,00 mill. €
Vélez;34;Álvaro Busso;Portero;11/10/2006;19;Argentina / Italia;1,88m;Izquierdo;;;-;100 mil €
Vélez;32;Thiago Silvero;Defensa central;18/04/2006;20;Argentina / Paraguay;1,88m;Derecho;01/07/2025;CA Vélez Sarsfield II;31/12/2028;5,00 mill. €
Vélez;2;Emanuel Mammana;Defensa central;10/02/1996;30;Argentina;1,84m;Derecho;08/01/2024;CA River Plate;31/12/2028;2,50 mill. €
Vélez;16;Lisandro Magallán;Defensa central;27/09/1993;32;Argentina / Italia;1,85m;Derecho;06/07/2025;Pumas UNAM;31/12/2027;1,00 mill. €
Vélez;19;Leo Cristaldo;Defensa central;12/01/2009;17;Paraguay / Argentina;1,86m;Izquierdo;;;31/12/2027;-
Vélez;18;Simón Escobar;Lateral izquierdo;17/07/2009;17;Argentina;1,85m;Izquierdo;01/07/2026;CA Vélez Sarsfield II;31/12/2027;4,00 mill. €
Vélez;3;Elías Gómez;Lateral izquierdo;09/06/1994;32;Argentina;1,74m;Izquierdo;16/08/2023;CA River Plate;31/12/2028;1,20 mill. €
Vélez;-;Joaquín Vaquero;Lateral izquierdo;01/04/2003;23;Argentina;1,73m;Izquierdo;01/01/2025;CA Vélez Sarsfield II;31/12/2026;25 mil €
Vélez;4;Joaquín García;Lateral derecho;20/08/2001;25;Argentina;1,82m;Derecho;01/07/2023;CA Vélez Sarsfield II;31/12/2027;3,00 mill. €
Vélez;21;Jano Gordon;Lateral derecho;16/06/2004;22;Argentina;1,82m;Derecho;01/01/2025;CA Vélez Sarsfield II;31/12/2028;1,00 mill. €
Vélez;5;Claudio Baeza;Pivote;23/12/1993;32;Chile;1,71m;Derecho;30/01/2025;Deportivo Toluca FC;31/12/2027;1,20 mill. €
Vélez;8;Lucas Robertone;Mediocentro;18/03/1997;29;Argentina / Italia;1,69m;Derecho;16/01/2026;UD Almería;31/12/2026;2,00 mill. €
Vélez;29;Rodrigo Aliendro;Mediocentro;16/02/1991;35;Argentina;1,73m;Derecho;24/07/2025;CA River Plate;31/12/2027;325 mil €
Vélez;10;Diego Valdés;Mediocentro ofensivo;30/01/1994;32;Chile;1,79m;Derecho;06/07/2025;CF América;31/12/2027;2,80 mill. €
Vélez;22;Manuel Lanzini;Mediocentro ofensivo;15/02/1993;33;Argentina / Italia;1,70m;Derecho;21/08/2025;CA River Plate;31/12/2026;900 mil €
Vélez;48;Luca Feler;Mediocentro ofensivo;26/01/2008;18;Argentina;-;;01/07/2026;CA Vélez Sarsfield II;31/12/2028;700 mil €
Vélez;35;Matías Arias;Mediocentro ofensivo;08/05/2007;19;Argentina;1,68m;Izquierdo;01/01/2026;CA Vélez Sarsfield II;31/12/2028;50 mil €
Vélez;37;Juan Cruz Policella;Extremo izquierdo;03/08/2009;17;Argentina / Chile;1,75m;Derecho;01/07/2026;CA Vélez Sarsfield II;31/12/2027;500 mil €
Vélez;11;Matías Pellegrini;Extremo derecho;11/03/2000;26;Argentina;1,76m;Derecho;09/01/2024;New York City FC;31/12/2026;1,70 mill. €
Vélez;17;Álex Verón;Extremo derecho;24/10/2008;17;Argentina;1,75m;Izquierdo;01/01/2026;CA Vélez Sarsfield II;31/12/2027;1,50 mill. €
Vélez;77;Ronaldo Martínez;Delantero centro;25/04/1996;30;Paraguay;1,78m;Derecho;31/08/2026;CA Talleres;31/12/2027;4,00 mill. €
Vélez;39;Thiago Aguirre;Delantero centro;14/02/2009;17;Argentina;-;Derecho;01/07/2026;CA Vélez Sarsfield II;31/12/2027;1,00 mill. €
Vélez;15;Dilan Godoy;Delantero centro;05/02/2006;20;Argentina;1,75m;Derecho;01/07/2025;CA Vélez Sarsfield II;31/12/2028;700 mil €
Tigre;12;Felipe Zenobio;Portero;22/05/2000;26;Argentina;1,83m;Derecho;01/02/2021;CA Tigre II;31/12/2029;3,50 mill. €
Tigre;26;Lautaro Morales;Portero;16/12/1999;26;Argentina;1,87m;Derecho;31/07/2026;CA Lanús;30/06/2027;550 mil €
Tigre;20;Alan Barrionuevo;Defensa central;02/01/1997;29;Argentina;1,88m;Derecho;22/01/2025;Club Almirante Brown;31/12/2027;1,80 mill. €
Tigre;23;Gonzalo Requena;Defensa central;04/03/2003;23;Argentina;1,85m;Derecho;20/07/2026;Instituto ACC;31/12/2026;1,20 mill. €
Tigre;2;Joaquín Laso;Defensa central;04/07/1990;36;Argentina;1,85m;Derecho;14/01/2025;CA Independiente;31/12/2026;200 mil €
Tigre;42;Ramón Arias;Defensa central;27/07/1992;34;Uruguay / Italia;1,81m;Derecho;10/09/2024;Sin equipo;31/12/2026;200 mil €
Tigre;38;Tomás Fernández;Defensa central;07/01/2004;22;Argentina;1,81m;Derecho;01/01/2024;CA Tigre II;31/12/2026;25 mil €
Tigre;3;Nahuel Banegas;Lateral izquierdo;06/10/1996;29;Argentina;1,77m;Izquierdo;14/01/2026;CA San Martín (Tucumán);31/12/2028;750 mil €
Tigre;24;Federico Álvarez;Lateral izquierdo;07/08/1994;32;Argentina;1,83m;Izquierdo;06/07/2025;Asteras Aktor;31/12/2027;500 mil €
Tigre;32;Juan Villalba;Lateral izquierdo;15/03/2006;20;Argentina;1,73m;Izquierdo;15/01/2026;Club de Gimnasia y Esgrima La Plata;31/12/2027;300 mil €
Tigre;15;Ángelo Marchese;Lateral izquierdo;02/08/2004;22;Argentina / Italia;1,73m;Izquierdo;01/01/2024;CA Tigre II;31/12/2026;25 mil €
Tigre;4;Valentín Moreno;Lateral derecho;19/02/2003;23;Argentina;1,73m;Derecho;01/07/2024;CA Tigre II;31/12/2028;1,30 mill. €
Tigre;8;Martín Garay;Lateral derecho;12/06/1999;27;Argentina;1,67m;Derecho;11/01/2023;CA Estudiantes;31/12/2026;800 mil €
Tigre;17;Guillermo Soto;Lateral derecho;19/01/1994;32;Chile;1,75m;Derecho;06/07/2025;CD Universidad Católica;31/12/2026;300 mil €
Tigre;40;Luciano Minniti;Lateral derecho;23/09/2005;21;Argentina;-;;01/07/2026;CA Tigre II;31/12/2028;-
Tigre;5;Bruno Leyes;Pivote;30/10/2001;24;Argentina;1,73m;Izquierdo;10/07/2025;CD Godoy Cruz Antonio Tomba;31/12/2026;2,30 mill. €
Tigre;10;Jabes Saralegui;Mediocentro;12/04/2003;23;Argentina;1,81m;Izquierdo;31/01/2025;CA Boca Juniors;31/12/2026;3,00 mill. €
Tigre;27;Santiago González;Mediocentro;03/05/2003;23;Argentina;1,82m;Derecho;01/01/2024;CA Tigre II;31/12/2026;2,30 mill. €
Tigre;16;Nicolás Dubersarsky;Mediocentro;21/12/2004;21;Argentina / Italia;1,88m;Derecho;31/07/2026;Austin FC;30/06/2027;1,50 mill. €
Tigre;7;Simón Rivero;Mediocentro;16/04/2003;23;Argentina;1,72m;Izquierdo;10/07/2025;CA Boca Juniors;31/12/2026;300 mil €
Tigre;21;Sebastián Medina;Interior izquierdo;15/03/2000;26;Argentina;1,77m;Izquierdo;06/01/2023;CSA Guillermo Brown;31/12/2026;350 mil €
Tigre;11;Tiago Serrago;Mediocentro ofensivo;05/02/2004;22;Argentina / Portugal;1,75m;Derecho;14/01/2026;CA River Plate;31/12/2026;1,70 mill. €
Tigre;28;Gonzalo Martínez;Mediocentro ofensivo;13/06/1993;33;Argentina / Italia;1,72m;Izquierdo;22/01/2026;CA River Plate;31/12/2026;500 mil €
Tigre;22;Santiago López;Extremo izquierdo;09/02/2006;20;Argentina;1,70m;Derecho;14/01/2026;CA Independiente;31/12/2026;4,00 mill. €
Tigre;25;Ian Subiabre;Extremo derecho;01/01/2007;19;Argentina / Chile;1,74m;Izquierdo;03/08/2026;CA River Plate;30/06/2027;3,50 mill. €
Tigre;18;Manuel Fernández;Extremo derecho;08/10/2004;21;Argentina;1,83m;Derecho;24/07/2025;CA Vélez Sarsfield;31/12/2026;50 mil €
Tigre;29;Ignacio Russo;Delantero centro;13/12/2000;25;Argentina;1,75m;Derecho;14/01/2026;CA Rosario Central;31/12/2028;4,00 mill. €
Tigre;33;Mauro Méndez;Delantero centro;17/01/1999;27;Uruguay;1,76m;Derecho;10/08/2026;Club Estudiantes de La Plata;31/12/2029;2,20 mill. €
Tigre;-;Jerónimo Dómina;Delantero centro;17/10/2005;20;Argentina / Italia;1,74m;Derecho;02/09/2026;Cádiz CF;30/06/2027;1,50 mill. €
Tigre;19;Alfio Oviedo;Delantero centro;18/12/1995;30;Paraguay;1,81m;Derecho;31/01/2025;Club Bolívar;31/12/2026;300 mil €
Talleres;32;Ezequiel Unsain;Portero;09/03/1995;31;Argentina;1,88m;Derecho;01/07/2026;Club Necaxa;31/12/2029;2,00 mill. €
Talleres;1;Santino Barbi;Portero;14/06/2005;21;Argentina;1,91m;Derecho;01/01/2026;CA Talleres II;31/12/2027;200 mil €
Talleres;44;Santiago Fernández;Defensa central;30/03/2005;21;Argentina;1,81m;Derecho;01/01/2025;CA Talleres II;31/12/2028;4,50 mill. €
Talleres;6;Román Riquelme;Defensa central;18/05/2002;24;Argentina;1,86m;Derecho;11/07/2026;AA Argentinos Juniors;31/12/2030;1,70 mill. €
Talleres;13;Valentín Fascendini;Defensa central;13/03/2003;23;Argentina / Italia;1,84m;Izquierdo;23/07/2026;CA Unión (Santa Fe);31/12/2030;1,30 mill. €
Talleres;4;Matías Catalán;Defensa central;19/08/1992;34;Chile / Argentina;1,82m;Derecho;20/01/2023;CF Pachuca;31/12/2026;500 mil €
Talleres;25;Thiago Baroni;Defensa central;11/07/2006;20;Argentina;-;;;;31/12/2027;-
Talleres;35;Gonzalo Nuccio;Defensa central;29/01/2007;19;Argentina;1,75m;Derecho;;;-;-
Talleres;3;Alexandro Maidana;Lateral izquierdo;26/07/2005;21;Paraguay;1,78m;Izquierdo;09/03/2026;Club Guaraní;31/12/2029;2,50 mill. €
Talleres;23;Gabriel Báez;Lateral izquierdo;21/07/1995;31;Argentina / Paraguay;1,78m;Izquierdo;24/07/2025;Club Nacional;31/12/2027;600 mil €
Talleres;20;Augusto Schott;Lateral derecho;17/01/2000;26;Argentina;1,73m;Derecho;10/08/2020;CA Talleres II;31/12/2026;1,20 mill. €
Talleres;2;Timoteo Chamorro;Lateral derecho;08/02/2006;20;Argentina;1,72m;Derecho;01/07/2026;CA Talleres II;31/12/2028;400 mil €
Talleres;-;Tomás Olmos;Lateral derecho;22/01/2005;21;Argentina;1,70m;Derecho;01/01/2025;CA Talleres II;31/12/2027;150 mil €
Talleres;5;Matías Galarza;Pivote;04/03/2002;24;Argentina;1,86m;Derecho;22/08/2024;KRC Genk;31/12/2028;5,50 mill. €
Talleres;15;Juan Sforza;Pivote;14/02/2002;24;Argentina / Italia;1,79m;Izquierdo;20/01/2026;Clube de Regatas Vasco da Gama;31/12/2026;1,30 mill. €
Talleres;8;Federico Fattori;Pivote;22/07/1992;34;Argentina;1,78m;Derecho;11/07/2026;AA Argentinos Juniors;31/12/2029;600 mil €
Talleres;31;Bruno Trey;Pivote;19/01/2006;20;Argentina;1,73m;;;;-;25 mil €
Talleres;26;Mateo Cáceres;Mediocentro;25/09/2002;24;Argentina;1,70m;Derecho;20/07/2025;Racing Club de Montevideo;31/12/2028;500 mil €
Talleres;21;Matías Gómez;Mediocentro;23/11/2005;20;Argentina;1,70m;Derecho;01/01/2025;CA Talleres II;31/12/2027;75 mil €
Talleres;18;Franco Cristaldo;Mediocentro ofensivo;15/08/1996;30;Argentina / Paraguay;1,75m;Derecho;02/03/2026;Grêmio Foot-Ball Porto Alegrense;31/12/2026;3,50 mill. €
Talleres;30;Giovanni Baroni;Mediocentro ofensivo;21/01/2009;17;Argentina / Italia;1,86m;Izquierdo;23/01/2026;CA Talleres II;31/12/2028;2,50 mill. €
Talleres;39;Lautaro Ortiz;Mediocentro ofensivo;16/01/2008;18;Argentina;1,73m;Derecho;;;-;100 mil €
Talleres;46;Jeremías Gallard;Mediocentro ofensivo;10/04/2004;22;Argentina;1,74m;Ambidiestro;01/07/2025;CA Talleres II;-;25 mil €
Talleres;37;Rick;Extremo izquierdo;02/09/1999;27;Brasil / Bulgaria;1,70m;Derecho;18/01/2025;Ludogorets Razgrad;31/12/2028;2,50 mill. €
Talleres;11;Valentín Depietri;Extremo izquierdo;31/10/2000;25;Argentina;1,78m;Derecho;18/01/2023;Fortaleza Esporte Clube;31/12/2026;500 mil €
Talleres;7;Diego Valoyes;Extremo derecho;22/09/1996;30;Colombia;1,87m;Derecho;19/01/2026;FC Juárez;31/12/2026;1,20 mill. €
Talleres;24;Ignacio Alastra;Extremo derecho;29/10/2007;18;Argentina;1,75m;;;;31/12/2027;50 mil €
Talleres;36;Emiliano Chiavassa;Extremo derecho;02/01/2006;20;Argentina;1,69m;Izquierdo;01/01/2026;CA Talleres II;31/12/2028;25 mil €
Talleres;9;Agustín Álvarez;Delantero centro;19/05/2001;25;Uruguay;1,77m;Derecho;14/08/2026;US Sassuolo;30/06/2027;2,00 mill. €
Talleres;49;Valentín Dávila;Delantero centro;19/01/2007;19;Argentina;1,85m;Derecho;01/01/2026;CA Talleres II;31/12/2028;1,50 mill. €
Lanús;26;Nahuel Losada;Portero;17/04/1993;33;Argentina / Polonia;1,88m;Derecho;22/07/2024;CA Belgrano;31/12/2028;3,00 mill. €
Lanús;1;Franco Petroli;Portero;11/06/1998;28;Argentina / Italia;1,88m;Izquierdo;15/01/2026;CD Godoy Cruz Antonio Tomba;31/12/2029;1,50 mill. €
Lanús;13;José Canale;Defensa central;20/07/1996;30;Paraguay;1,87m;Izquierdo;01/01/2023;Club Libertad Asunción;31/12/2026;2,20 mill. €
Lanús;35;Ronaldo Dejesús;Defensa central;21/04/2001;25;Paraguay / Brasil;1,92m;Derecho;21/01/2025;Club Cerro Porteño;31/12/2027;1,30 mill. €
Lanús;4;Gonzalo Pérez;Defensa central;04/01/2001;25;Uruguay;1,84m;Derecho;02/08/2023;Liverpool FC Montevideo;31/12/2028;1,20 mill. €
Lanús;24;Carlos Izquierdoz;Defensa central;03/11/1988;37;Argentina / Italia;1,85m;Derecho;01/07/2024;Real Sporting de Gijón;31/12/2027;375 mil €
Lanús;2;Luciano Romero;Defensa central;03/01/2006;20;Argentina;1,86m;Izquierdo;01/01/2026;CA Lanús II;31/12/2027;100 mil €
Lanús;6;Sasha Marcich;Lateral izquierdo;29/05/1998;28;Argentina / Croacia;1,75m;Izquierdo;13/01/2025;CA Platense;31/12/2028;3,00 mill. €
Lanús;28;Octavio Ontivero;Lateral izquierdo;10/01/2006;20;Argentina;1,74m;Izquierdo;01/07/2024;CA Lanús II;31/12/2027;175 mil €
Lanús;33;Tomás Guidara;Lateral derecho;13/03/1996;30;Argentina / Albania;1,73m;Derecho;14/01/2026;CA Huracán;31/12/2028;1,20 mill. €
Lanús;3;Nicolás Morgantini;Lateral derecho;11/09/1994;32;Argentina;1,78m;Derecho;16/01/2020;CA Platense;31/12/2027;200 mil €
Lanús;17;Agustín Medina;Pivote;24/10/2006;19;Argentina;1,75m;Derecho;01/01/2025;CA Lanús II;31/12/2028;4,00 mill. €
Lanús;30;Agustín Cardozo;Pivote;30/05/1997;29;Argentina;1,83m;Derecho;01/01/2025;CA Tigre;31/12/2027;2,50 mill. €
Lanús;5;Felipe Peña Biafore;Pivote;05/04/2001;25;Argentina;1,80m;Derecho;22/08/2024;CA River Plate;31/12/2028;2,20 mill. €
Lanús;15;Raúl Loaiza;Pivote;08/06/1994;32;Colombia;1,80m;Derecho;21/06/2022;CSD Defensa y Justicia;31/12/2026;400 mil €
Lanús;27;Facundo Sánchez;Mediocentro;07/08/2005;21;Argentina;1,81m;Derecho;01/07/2025;CA Lanús II;31/12/2029;50 mil €
Lanús;39;Thiago Laplace;Mediocentro;03/04/2006;20;Argentina;1,78m;;;;31/12/2028;25 mil €
Lanús;23;Ramiro Carrera;Interior derecho;24/10/1993;32;Argentina;1,82m;Derecho;02/01/2024;Club Atlético Tucumán;31/12/2026;1,00 mill. €
Lanús;16;Matías Sepúlveda;Interior izquierdo;12/03/1999;27;Chile;1,86m;Izquierdo;15/01/2026;Universidad de Chile;31/12/2029;1,20 mill. €
Lanús;10;Marcelino Moreno;Mediocentro ofensivo;25/06/1995;31;Argentina;1,68m;Derecho;19/01/2024;Coritiba Foot Ball Club;31/12/2027;4,00 mill. €
Lanús;8;Franco Watson;Mediocentro ofensivo;25/07/2002;24;Argentina / Italia;1,77m;Derecho;04/09/2023;Instituto ACC;31/12/2027;600 mil €
Lanús;77;Lucas Besozzi;Extremo izquierdo;22/01/2003;23;Argentina;1,76m;Derecho;01/01/2022;CA Lanús II;31/12/2028;350 mil €
Lanús;11;Eduardo Salvio;Extremo derecho;13/07/1990;36;Argentina;1,73m;Derecho;01/07/2024;Pumas UNAM;31/12/2027;750 mil €
Lanús;38;Benjamín Acosta;Extremo derecho;08/02/2006;20;Argentina;1,63m;Derecho;01/07/2025;CA Lanús II;31/12/2028;50 mil €
Lanús;19;Yoshan Valois;Delantero centro;04/10/2004;21;Colombia;1,87m;Derecho;16/03/2026;Asociación Deportivo Pasto;31/12/2029;3,00 mill. €
Lanús;20;Allan Wlk;Delantero centro;01/03/2003;23;Paraguay;1,86m;Derecho;16/07/2026;Club Olimpia;31/12/2030;2,50 mill. €
Lanús;18;Jeremías Chavero;Delantero centro;30/05/2006;20;Argentina;1,73m;Derecho;01/07/2025;CA Lanús II;31/12/2027;75 mil €
Argentinos Jrs;25;Brayan Cortés;Portero;11/03/1995;31;Chile;1,86m;Derecho;04/01/2026;CSD Colo-Colo;31/12/2026;2,00 mill. €
Argentinos Jrs;12;Gonzalo Siri;Portero;01/02/2003;23;Argentina;1,83m;Derecho;01/01/2024;AA Argentinos Juniors II;31/12/2030;250 mil €
Argentinos Jrs;1;Agustín Mangiaut;Portero;24/05/2004;22;Argentina;1,85m;Derecho;01/01/2026;AA Argentinos Juniors II;31/12/2028;-
Argentinos Jrs;16;Francisco Álvarez;Defensa central;26/02/2000;26;Argentina;1,80m;Derecho;24/01/2024;CA Talleres;31/12/2029;5,50 mill. €
Argentinos Jrs;-;Mateo Mendoza;Defensa central;21/11/2004;21;Argentina;1,81m;Derecho;14/09/2026;CD Godoy Cruz Antonio Tomba;31/12/2027;2,50 mill. €
Argentinos Jrs;6;Franco Vázquez;Defensa central;02/01/2005;21;Argentina / Paraguay;1,83m;Izquierdo;01/01/2025;AA Argentinos Juniors II;31/12/2029;1,50 mill. €
Argentinos Jrs;17;Franco Paredes;Defensa central;18/03/1999;27;Argentina;1,76m;Derecho;04/02/2026;CA Independiente;31/12/2026;350 mil €
Argentinos Jrs;4;Érik Godoy;Defensa central;16/08/1993;33;Argentina;1,85m;Derecho;08/01/2024;CA Belgrano;31/12/2027;300 mil €
Argentinos Jrs;13;Santino Gianini;Defensa central;24/09/2008;18;Argentina;-;;;;-;50 mil €
Argentinos Jrs;26;Claudio Bravo;Lateral izquierdo;13/03/1997;29;Argentina;1,79m;Izquierdo;06/07/2025;Portland Timbers;31/12/2029;400 mil €
Argentinos Jrs;20;Sebastián Prieto;Lateral izquierdo;09/04/1993;33;Argentina;1,75m;Izquierdo;03/01/2024;CA Tigre;31/12/2027;275 mil €
Argentinos Jrs;30;Alan Núñez;Lateral derecho;01/10/2004;21;Paraguay;1,76m;Derecho;06/08/2026;Club Cerro Porteño;31/12/2027;1,00 mill. €
Argentinos Jrs;22;Kevin Coronel;Lateral derecho;11/08/2004;22;Argentina;1,68m;Derecho;01/01/2024;AA Argentinos Juniors II;31/12/2029;600 mil €
Argentinos Jrs;3;Luciano Sánchez;Lateral derecho;25/01/1994;32;Argentina / España;1,69m;Derecho;05/02/2022;CS Independiente Rivadavia;31/12/2026;50 mil €
Argentinos Jrs;41;Santiago Silveira;Lateral derecho;24/04/2008;18;Argentina;1,68m;;;;31/12/2030;-
Argentinos Jrs;15;Kevin Gutiérrez;Pivote;03/06/1997;29;Argentina;1,75m;Derecho;17/07/2026;Club Necaxa;31/12/2030;2,50 mill. €
Argentinos Jrs;32;Gino Infantino;Mediocentro;19/05/2003;23;Argentina / Italia;1,78m;Izquierdo;14/01/2026;Fiorentina;31/12/2026;350 mil €
Argentinos Jrs;-;Federico Mancuello;Mediocentro;26/03/1989;37;Argentina / Italia;1,77m;Izquierdo;31/07/2026;CA Independiente;31/12/2027;50 mil €
Argentinos Jrs;28;Joaquín Gho;Interior derecho;14/05/2003;23;Argentina / Italia;1,76m;Derecho;06/07/2025;CA Sarmiento (Junín);31/12/2029;1,80 mill. €
Argentinos Jrs;23;Hernán López Muñoz;Mediocentro ofensivo;07/09/2000;26;Argentina;1,69m;Izquierdo;06/07/2025;San José Earthquakes;31/12/2026;5,00 mill. €
Argentinos Jrs;11;Nicolás Oroz;Mediocentro ofensivo;01/04/1994;32;Argentina;1,71m;Izquierdo;05/01/2024;Racing Club;31/12/2027;1,00 mill. €
